PlayerID	PlayerTrueName	Team	MinOnCourt	PossForOnCourt	PossOppOnCourt	PointsForOnCourt	PointsOppOnCourt	OffRtgOnCourt	DefRtgOnCourt	OverallRtgOnCourt	ORebForOnCourt	ORebOppOnCourt	DRebForOnCourt	DRebOppOnCourt	ORebRateOnCourt	DRebRateOnCourt	MinOffCourt	PossForOffCourt	PossOppOffCourt	PointsForOffCourt	PointsOppOffCourt	OffRtgOffCourt	DefRtgOffCourt	OverallRtgOffCourt	ORebForOffCourt	ORebOppOffCourt	DRebForOffCourt	DRebOppOffCourt	ORebRateOffCourt	DRebRateOffCourt	OverallRtgOnCourtMinusOffCourt	ORebRateOnCourtMinusOffCourt	DRebRateOnCourtMinusOffCourt
736	Batum, Nicolas	POR	1441.7667	2579	2640	3021	2831	117.1384	107.2348	9.9036	473	332	910	826	0.3641	0.7327	2476.2333	4521	4472	5026	4773	111.1701	106.7308	4.4393	777	628	1588	1541	0.3352	0.7166	5.4643	0.0289	0.0161
737	Hill, Steven	OKC	2.4333	6	6	7	2	116.6667	33.3333	83.3333	4	0	2	1	0.8000	1.0000	3958.5667	7779	7758	7945	8450	102.1340	108.9198	-6.7859	1182	1062	2702	2715	0.3033	0.7179	90.1192	0.4967	0.2821
739	Greene, Donte	SAC	725.2667	1442	1428	1428	1591	99.0291	111.4146	-12.3854	194	229	478	549	0.2611	0.6761	3255.7333	6408	6414	6820	7375	106.4295	114.9829	-8.5534	869	972	2069	2222	0.2811	0.6804	-3.8320	-0.0200	-0.0043
740	Brown, Bobby	MIN	256.4833	499	497	520	542	104.2084	109.0543	-4.8459	82	65	170	184	0.3083	0.7234	3704.5167	7095	7090	7499	7880	105.6942	111.1425	-5.4483	1131	914	2479	2536	0.3084	0.7306	0.6024	-0.0001	-0.0072
740	Brown, Bobby	SAC	674.9333	1313	1310	1324	1502	100.8378	114.6565	-13.8187	216	198	412	447	0.3258	0.6754	3306.0667	6537	6532	6924	7464	105.9201	114.2682	-8.3481	847	1003	2135	2324	0.2671	0.6804	-5.4706	0.0587	-0.0050
741	Thompson, Jason	SAC	2302.9500	4527	4520	4796	5087	105.9421	112.5442	-6.6021	655	665	1516	1578	0.2933	0.6951	1678.0500	3323	3322	3452	3879	103.8820	116.7670	-12.8850	408	536	1031	1193	0.2548	0.6579	6.2829	0.0385	0.0372
743	Nelson, Demarcus	GSW	162.8333	352	352	338	376	96.0227	106.8182	-10.7955	57	53	117	131	0.3032	0.6882	3616.1667	7446	7441	8131	8398	109.1996	112.8612	-3.6616	1016	1252	2427	2612	0.2800	0.6597	-7.1339	0.0232	0.0285
746	Randolph, Anthony	GSW	1106.2833	2279	2282	2477	2567	108.6880	112.4890	-3.8010	338	408	732	790	0.2996	0.6421	2672.7167	5519	5511	5992	6207	108.5704	112.6293	-4.0589	735	897	1812	1953	0.2734	0.6689	0.2579	0.0262	-0.0268
747	Hunter, Othello	ATL	91.5333	177	173	185	162	104.5198	93.6416	10.8782	23	21	67	70	0.2473	0.7614	3801.4667	7121	7123	7773	7662	109.1560	107.5670	1.5890	1028	1108	2501	2545	0.2877	0.6930	9.2892	-0.0404	0.0684
748	Koufos, Kosta	UTA	553.9667	1059	1048	1081	1094	102.0774	104.3893	-2.3119	184	175	375	362	0.3370	0.6818	3326.0333	6515	6512	7182	6978	110.2379	107.1560	3.0819	922	898	2174	2137	0.3014	0.7077	-5.3938	0.0356	-0.0259
751	Giddens, J.R.	BOS	7.6000	13	13	10	9	76.9231	69.2308	7.6923	2	2	3	3	0.4000	0.6000	3728.4000	7024	7038	7725	7176	109.9801	101.9608	8.0193	978	982	2595	2290	0.2993	0.7255	-0.3270	0.1007	-0.1255
752	Walker, Bill	BOS	215.7500	416	427	415	475	99.7596	111.2412	-11.4816	63	66	131	148	0.2986	0.6650	3520.2500	6621	6624	7320	6710	110.5573	101.2983	9.2590	917	918	2467	2145	0.2995	0.7288	-20.7406	-0.0009	-0.0638
753	Ajinca, Alexis	CHA	182.2167	330	332	337	331	102.1212	99.6988	2.4224	43	58	101	111	0.2792	0.6352	3755.7833	6934	6934	7246	7366	104.4996	106.2302	-1.7306	1060	996	2404	2368	0.3092	0.7071	4.1530	-0.0300	-0.0719
754	Augustin, D.J.	CHA	1888.0667	3470	3474	3664	3696	105.5908	106.3903	-0.7996	557	514	1191	1161	0.3242	0.6985	2049.9333	3794	3792	3919	4001	103.2947	105.5116	-2.2169	546	540	1314	1318	0.2929	0.7087	1.4173	0.0313	-0.0102
755	Rose, Derrick	CHI	2977.2000	5799	5787	6268	6363	108.0876	109.9533	-1.8657	903	922	1963	1978	0.3134	0.6804	960.8000	1858	1873	2002	1912	107.7503	102.0822	5.6680	275	282	671	658	0.2947	0.7041	-7.5337	0.0187	-0.0237
756	Hickson, J.J.	CLE	704.7333	1304	1324	1338	1442	102.6074	108.9124	-6.3050	160	208	492	459	0.2585	0.7029	3251.2667	6036	6019	6885	6049	114.0656	100.4984	13.5672	914	871	2260	2093	0.3040	0.7218	-19.8722	-0.0455	-0.0189
757	Jackson, Darnell	CLE	429.4833	805	796	836	905	103.8509	113.6935	-9.8425	115	116	279	274	0.2956	0.7063	3526.5167	6535	6547	7387	6586	113.0375	100.5957	12.4418	959	963	2473	2278	0.2963	0.7197	-22.2843	-0.0007	-0.0134
758	Williams, Jawad	CLE	20.2333	39	38	39	36	100.0000	94.7368	5.2632	6	6	12	12	0.3333	0.6667	3935.7667	7301	7305	8184	7455	112.0942	102.0534	10.0408	1068	1073	2740	2540	0.2960	0.7186	-4.7776	0.0373	-0.0519
759	Weems, Sonny	DEN	55.0333	115	117	89	129	77.3913	110.2564	-32.8651	14	18	45	50	0.2188	0.7143	3842.9667	7572	7573	8376	8067	110.6181	106.5232	4.0949	1080	1180	2653	2496	0.3020	0.6921	-36.9600	-0.0832	0.0222
760	Sharpe, Walter	DET	19.5167	40	43	37	46	92.5000	106.9767	-14.4767	3	10	20	14	0.1765	0.6667	3913.4833	7105	7111	7612	7635	107.1358	107.3689	-0.2330	1130	995	2605	2583	0.3043	0.7236	-14.2437	-0.1278	-0.0569
761	Dorsey, Joey	HOU	4.6667	8	8	6	10	75.0000	125.0000	-50.0000	1	0	2	3	0.2500	1.0000	3764.3333	7120	7107	7679	7376	107.8511	103.7850	4.0661	1044	1021	2683	2461	0.2979	0.7244	-54.0661	-0.0479	0.2756
762	Hibbert, Roy	IND	1009.1333	2032	2053	2150	2215	105.8071	107.8909	-2.0838	285	279	735	755	0.2740	0.7249	2956.8667	5947	5944	6467	6493	108.7439	109.2362	-0.4923	829	832	2094	2104	0.2826	0.7157	-1.5915	-0.0086	0.0092
763	Rush, Brandon	IND	1802.8167	3580	3605	3777	3956	105.5028	109.7365	-4.2337	495	547	1260	1308	0.2745	0.6973	2163.1833	4399	4392	4840	4752	110.0250	108.1967	1.8283	619	564	1569	1551	0.2853	0.7356	-6.0620	-0.0108	-0.0383
764	Gordon, Eric	LAC	2637.6667	5100	5067	5215	5665	102.2549	111.8019	-9.5470	699	775	1719	1847	0.2745	0.6893	1290.3333	2477	2492	2492	2746	100.6056	110.1926	-9.5870	357	387	848	958	0.2715	0.6866	0.0400	0.0030	0.0027
765	Jordan, DeAndre	LAC	713.5000	1345	1357	1345	1570	100.0000	115.6964	-15.6964	206	240	437	490	0.2960	0.6455	3214.5000	6232	6202	6362	6841	102.0860	110.3031	-8.2171	850	922	2130	2315	0.2686	0.6979	-7.4793	0.0274	-0.0524
766	Taylor, Mike	LAC	770.3000	1470	1481	1493	1627	101.5646	109.8582	-8.2936	203	226	527	524	0.2792	0.6999	3157.7000	6107	6078	6214	6784	101.7521	111.6157	-9.8636	853	936	2040	2281	0.2722	0.6855	1.5700	0.0070	0.0144
767	Yue, Sun	LAL	16.6167	37	39	29	60	78.3784	153.8462	-75.4678	5	8	6	16	0.2381	0.4286	3747.3833	7392	7387	8329	7686	112.6759	104.0477	8.6282	1131	1104	2671	2490	0.3123	0.7075	-84.0960	-0.0742	-0.2789
768	Arthur, Darrell	MEM	1447.4167	2714	2730	2773	2995	102.1739	109.7070	-7.5330	381	392	882	972	0.2816	0.6923	2465.5833	4648	4651	4826	5034	103.8296	108.2348	-4.4052	656	614	1600	1594	0.2916	0.7227	-3.1278	-0.0100	-0.0304
769	Gasol, Marc	MEM	2500.0500	4661	4680	4868	5202	104.4411	111.1538	-6.7127	632	620	1527	1640	0.2782	0.7112	1412.9500	2701	2701	2731	2827	101.1107	104.6649	-3.5542	405	386	955	926	0.3043	0.7122	-3.1585	-0.0261	-0.0010
770	Haddadi, Hamed	MEM	119.6500	232	229	256	206	110.3448	89.9563	20.3885	36	28	98	74	0.3273	0.7778	3793.3500	7130	7152	7343	7823	102.9874	109.3820	-6.3946	1001	978	2384	2492	0.2866	0.7091	26.7831	0.0407	0.0687
771	Mayo, O.J.	MEM	3084.2167	5822	5831	6068	6472	104.2254	110.9930	-6.7676	819	810	1925	2019	0.2886	0.7038	828.7833	1540	1550	1531	1557	99.4156	100.4516	-1.0360	218	196	557	547	0.2850	0.7397	-5.7316	0.0036	-0.0359
772	Beasley, Michael	MIA	2008.5833	3765	3742	4049	4042	107.5432	108.0171	-0.4739	509	589	1280	1383	0.2690	0.6849	1982.4167	3724	3742	4012	3998	107.7336	106.8413	0.8924	513	517	1303	1373	0.2720	0.7159	-1.3663	-0.0030	-0.0310
773	Chalmers, Mario	MIA	2637.8000	4964	4957	5341	5307	107.5947	107.0607	0.5340	677	698	1703	1774	0.2762	0.7093	1353.2000	2525	2527	2720	2733	107.7228	108.1520	-0.4292	345	408	880	982	0.2600	0.6832	0.9632	0.0162	0.0261
776	Alexander, Joe	MIL	716.3000	1428	1420	1502	1529	105.1821	107.6761	-2.4940	240	179	468	487	0.3301	0.7233	3239.7000	6255	6260	6640	6702	106.1551	107.0607	-0.9056	923	859	2064	2229	0.2928	0.7061	-1.5884	0.0373	0.0172
777	Mbah a Moute, Luc	MIL	2113.4833	4069	4078	4251	4280	104.4728	104.9534	-0.4806	658	555	1349	1422	0.3163	0.7085	1842.5167	3614	3602	3891	3951	107.6646	109.6891	-2.0244	505	483	1183	1294	0.2807	0.7101	1.5438	0.0356	-0.0016
778	Love, Kevin	MIN	2047.8000	3960	3950	4154	4422	104.8990	111.9494	-7.0504	704	492	1399	1397	0.3351	0.7398	1913.2000	3634	3637	3865	4000	106.3566	109.9808	-3.6241	509	487	1250	1323	0.2778	0.7196	-3.4263	0.0573	0.0202
779	Anderson, Ryan	NJN	1312.5000	2483	2481	2680	2699	107.9340	108.7868	-0.8528	358	338	889	877	0.2899	0.7245	2653.5000	4963	4969	5364	5545	108.0798	111.5919	-3.5121	693	729	1729	1844	0.2732	0.7034	2.6593	0.0167	0.0211
780	Douglas-Roberts, Chris	NJN	584.4500	1075	1074	1170	1133	108.8372	105.4935	3.3437	159	161	388	382	0.2939	0.7067	3381.5500	6371	6376	6874	7111	107.8951	111.5276	-3.6325	892	906	2230	2339	0.2761	0.7111	6.9762	0.0178	-0.0044
781	Lopez, Brook	NJN	2501.8667	4749	4730	5138	5243	108.1912	110.8457	-2.6545	650	638	1688	1738	0.2722	0.7257	1464.1333	2697	2720	2906	3001	107.7494	110.3309	-2.5815	401	429	930	983	0.2897	0.6843	-0.0730	-0.0175	0.0414
784	Gallinari, Danilo	NYK	411.7167	831	830	939	889	112.9964	107.1084	5.8880	111	115	286	301	0.2694	0.7132	3405.2833	6886	6886	7378	7606	107.1449	110.4560	-3.3111	962	984	2349	2582	0.2714	0.7048	9.1991	-0.0020	0.0084
785	Weaver, Kyle	OKC	1165.6500	2308	2302	2418	2460	104.7660	106.8636	-2.0976	319	313	813	762	0.2951	0.7220	2795.3500	5477	5462	5534	5992	101.0407	109.7034	-8.6627	867	749	1891	1954	0.3073	0.7163	6.5651	-0.0122	0.0057
786	Westbrook, Russell	OKC	2668.0500	5269	5254	5434	5705	103.1315	108.5839	-5.4524	840	752	1822	1811	0.3169	0.7078	1292.9500	2516	2510	2518	2747	100.0795	109.4422	-9.3627	346	310	882	905	0.2766	0.7399	3.9103	0.0403	-0.0321
787	White, D.J.	OKC	129.4833	253	252	276	276	109.0909	109.5238	-0.4329	32	33	92	84	0.2759	0.7360	3831.5167	7532	7512	7676	8176	101.9118	108.8392	-6.9273	1154	1029	2612	2632	0.3048	0.7174	6.4944	-0.0289	0.0186
788	Lee, Courtney	ORL	1938.7333	3735	3773	4118	3880	110.2544	102.8359	7.4184	472	539	1431	1354	0.2585	0.7264	2007.2667	3839	3832	4168	3857	108.5699	100.6524	7.9175	542	553	1486	1417	0.2767	0.7288	-0.4991	-0.0182	-0.0024
789	Speights, Marreese	PHI	1262.1500	2398	2372	2575	2659	107.3812	112.0995	-4.7183	407	409	736	819	0.3320	0.6428	2688.8500	5065	5074	5412	5322	106.8509	104.8877	1.9633	854	729	1777	1693	0.3353	0.7091	-6.6816	-0.0033	-0.0663
790	Dragic, Goran	PHX	728.1500	1438	1445	1573	1583	109.3880	109.5502	-0.1621	250	216	451	433	0.3660	0.6762	3222.8500	6489	6483	7401	7233	114.0546	111.5687	2.4858	807	995	2261	2078	0.2797	0.6944	-2.6479	0.0863	-0.0182
791	Lopez, Robin	PHX	614.3000	1220	1224	1298	1355	106.3934	110.7026	-4.3092	185	186	414	396	0.3184	0.6900	3336.7000	6707	6704	7676	7461	114.4476	111.2918	3.1558	872	1025	2298	2115	0.2919	0.6915	-7.4650	0.0265	-0.0015
792	Singletary, Sean	CHA	181.2833	328	341	317	363	96.6463	106.4516	-9.8053	57	50	111	102	0.3585	0.6894	3756.7167	6936	6925	7266	7334	104.7578	105.9061	-1.1484	1046	1004	2394	2377	0.3056	0.7045	-8.6569	0.0529	-0.0151
792	Singletary, Sean	PHX	121.6667	225	230	218	233	96.8889	101.3043	-4.4155	28	39	81	86	0.2456	0.6750	3829.3333	7702	7698	8756	8583	113.6848	111.4965	2.1883	1029	1172	2631	2425	0.2979	0.6918	-6.6038	-0.0523	-0.0168
793	Hill, George	SAS	1233.5500	2256	2272	2392	2328	106.0284	102.4648	3.5636	297	306	857	845	0.2601	0.7369	2646.4500	4887	4847	5372	5114	109.9243	105.5086	4.4157	566	611	1869	1817	0.2375	0.7536	-0.8521	0.0226	-0.0167
794	Tolliver, Anthony	SAS	197.9667	372	365	385	373	103.4946	102.1918	1.3028	53	41	135	136	0.2804	0.7670	3682.0333	6771	6754	7379	7069	108.9795	104.6639	4.3156	810	876	2591	2526	0.2428	0.7473	-3.0128	0.0376	0.0197
795	Jawai, Nathan	TOR	18.8667	40	40	34	42	85.0000	105.0000	-20.0000	8	8	11	19	0.2963	0.5789	3894.1333	7500	7514	7994	8222	106.5867	109.4224	-2.8357	960	1045	2667	2681	0.2637	0.7185	-17.1643	0.0326	-0.1396
796	Ukic, Roko	TOR	885.5667	1732	1740	1746	1832	100.8083	105.2874	-4.4790	236	239	637	635	0.2710	0.7272	3027.4333	5808	5814	6282	6432	108.1612	110.6295	-2.4684	732	814	2041	2065	0.2617	0.7149	-2.0106	0.0093	0.0123
797	Solomon, Willie	SAC	168.1833	327	331	287	359	87.7676	108.4592	-20.6916	31	46	108	137	0.1845	0.7013	3812.8167	7523	7511	7961	8607	105.8221	114.5919	-8.7698	1032	1155	2439	2634	0.2815	0.6786	-11.9218	-0.0970	0.0227
797	Solomon, Willie	TOR	537.4167	1023	1035	1079	1145	105.4741	110.6280	-5.1539	121	135	356	350	0.2569	0.7251	3375.5833	6517	6519	6949	7119	106.6288	109.2039	-2.5750	847	918	2322	2350	0.2649	0.7167	-2.5789	-0.0080	0.0084
798	McGee, JaVale	WAS	1107.5167	2107	2126	2186	2466	103.7494	115.9925	-12.2431	337	349	697	751	0.3097	0.6663	2737.4833	5227	5198	5508	5809	105.3759	111.7545	-6.3786	777	706	1765	1861	0.2945	0.7143	-5.8645	0.0152	-0.0480
799	Kurz, Rob	GSW	427.4833	882	874	866	977	98.1859	111.7849	-13.5990	148	139	297	347	0.2990	0.6812	3351.5167	6916	6919	7603	7797	109.9335	112.6897	-2.7562	925	1166	2247	2396	0.2785	0.6584	-10.8428	0.0205	0.0228
800	Morrow, Anthony	GSW	1432.8833	2946	2947	3269	3334	110.9640	113.1320	-2.1680	414	499	984	1042	0.2843	0.6635	2346.1167	4852	4846	5200	5440	107.1723	112.2575	-5.0852	659	806	1560	1701	0.2792	0.6593	2.9172	0.0051	0.0042
801	Martin, Cartier	CHA	265.0667	481	490	540	513	112.2661	104.6939	7.5722	84	79	178	150	0.3590	0.6926	3672.9333	6783	6776	7043	7184	103.8331	106.0213	-2.1881	1019	975	2327	2329	0.3044	0.7047	9.7603	0.0546	-0.0121
802	Hairston, Malik	SAS	153.1333	286	290	283	279	98.9510	96.2069	2.7442	49	41	109	118	0.2934	0.7267	3726.8667	6857	6829	7481	7163	109.1002	104.8909	4.2093	814	876	2617	2544	0.2424	0.7492	-1.4651	0.0510	-0.0225
803	Johnson, Trey	CLE	14.1333	28	29	23	35	82.1429	120.6897	-38.5468	3	5	7	8	0.2727	0.5833	3941.8667	7312	7314	8200	7456	112.1444	101.9415	10.2029	1071	1074	2745	2544	0.2963	0.7188	-48.7497	-0.0236	-0.1355
804	Jefferson, Dontell	CHA	83.7833	152	161	144	163	94.7368	101.2422	-6.5054	22	32	59	62	0.2619	0.6484	3854.2167	7112	7105	7439	7534	104.5979	106.0380	-1.4401	1081	1022	2446	2417	0.3090	0.7053	-5.0653	-0.0471	-0.0569
805	Crawford, Joe	NYK	22.8333	41	42	41	34	100.0000	80.9524	19.0476	9	10	17	18	0.3333	0.6296	3794.1667	7676	7674	8276	8461	107.8166	110.2554	-2.4388	1064	1089	2618	2865	0.2708	0.7062	21.4864	0.0625	-0.0766
