PlayerID	PlayerTrueName	Team	MinOnCourt	PossForOnCourt	PossOppOnCourt	PointsForOnCourt	PointsOppOnCourt	OffRtgOnCourt	DefRtgOnCourt	OverallRtgOnCourt	ORebForOnCourt	ORebOppOnCourt	DRebForOnCourt	DRebOppOnCourt	ORebRateOnCourt	DRebRateOnCourt	MinOffCourt	PossForOffCourt	PossOppOffCourt	PointsForOffCourt	PointsOppOffCourt	OffRtgOffCourt	DefRtgOffCourt	OverallRtgOffCourt	ORebForOffCourt	ORebOppOffCourt	DRebForOffCourt	DRebOppOffCourt	ORebRateOffCourt	DRebRateOffCourt	OverallRtgOnCourtMinusOffCourt	ORebRateOnCourtMinusOffCourt	DRebRateOnCourtMinusOffCourt
278	Milicic, Darko	NYK	70.8167	141	143	132	158	93.6170	110.4895	-16.8725	19	27	50	61	0.2375	0.6494	3905.1833	7643	7666	8241	8528	107.8242	111.2445	-3.4203	1160	1283	2580	2830	0.2907	0.6679	-13.4522	-0.0532	-0.0185
279	Delfino, Carlos	MIL	2205.3667	4183	4191	4418	4345	105.6180	103.6745	1.9434	723	621	1484	1598	0.3115	0.7050	1694.6333	3277	3275	3399	3361	103.7229	102.6260	1.0970	628	532	1164	1255	0.3335	0.6863	0.8464	-0.0220	0.0187
280	Maxiell, Jason	DET	1549.7167	2843	2869	3035	3230	106.7534	112.5828	-5.8294	608	457	945	981	0.3826	0.6740	2406.2833	4456	4432	4674	4898	104.8923	110.5144	-5.6222	935	761	1471	1601	0.3687	0.6591	-0.2072	0.0139	0.0149
281	Williams, Louis	PHI	1911.9500	3707	3693	3987	4090	107.5533	110.7501	-3.1968	590	646	1236	1290	0.3138	0.6567	2001.0500	3796	3782	3929	4147	103.5037	109.6510	-6.1473	712	647	1305	1316	0.3511	0.6685	2.9505	-0.0373	-0.0118
284	Przybilla, Joel	POR	681.4167	1250	1252	1302	1263	104.1600	100.8786	3.2814	214	208	467	427	0.3339	0.6919	3241.5833	5927	5923	6661	6412	112.3840	108.2560	4.1281	1090	1021	2065	2047	0.3475	0.6692	-0.8467	-0.0136	0.0227
285	Garnett, Kevin	BOS	2026.7333	3914	3915	4296	3985	109.7598	101.7880	7.9718	545	667	1435	1291	0.2968	0.6827	1881.2667	3524	3528	3743	3753	106.2145	106.3776	-0.1630	593	641	1179	1248	0.3221	0.6478	8.1348	-0.0253	0.0349
287	Randolph, Zach	MEM	3051.3000	5931	5896	6533	6520	110.1501	110.5834	-0.4334	1202	928	2017	1939	0.3827	0.6849	929.7000	1822	1859	1871	2008	102.6894	108.0151	-5.3257	413	367	637	613	0.4025	0.6345	4.8923	-0.0198	0.0504
289	Telfair, Sebastian	CLE	77.2833	152	151	162	170	106.5789	112.5828	-6.0038	32	23	49	50	0.3902	0.6806	3878.7167	7342	7355	8211	7668	111.8360	104.2556	7.5804	1252	1204	2811	2490	0.3346	0.7001	-13.5842	0.0556	-0.0195
289	Telfair, Sebastian	LAC	581.8667	1079	1090	1079	1186	100.0000	108.8073	-8.8073	170	203	367	368	0.3160	0.6439	3359.1333	6525	6508	6770	7184	103.7548	110.3872	-6.6324	1175	1110	2307	2312	0.3370	0.6752	-2.1749	-0.0210	-0.0313
292	Hassell, Trenton	NJN	1092.9667	2086	2095	1977	2309	94.7747	110.2148	-15.4401	374	343	695	807	0.3167	0.6696	2815.0333	5388	5376	5521	5917	102.4684	110.0632	-7.5948	882	983	1800	1996	0.3065	0.6468	-7.8453	0.0102	0.0228
296	Jack, Jarrett	TOR	2243.4500	4408	4394	4901	4996	111.1842	113.7005	-2.5163	677	750	1515	1501	0.3108	0.6689	1712.5500	3279	3277	3633	3684	110.7960	112.4199	-1.6239	542	588	1164	1135	0.3232	0.6644	-0.8924	-0.0124	0.0045
297	Ratliff, Theo	CHA	607.0333	1105	1105	1200	1169	108.5973	105.7919	2.8054	169	208	392	375	0.3107	0.6533	3320.9667	6253	6260	6515	6441	104.1900	102.8914	1.2986	1197	1052	2252	2140	0.3587	0.6816	1.5068	-0.0480	-0.0283
297	Ratliff, Theo	SAS	182.4833	330	339	323	375	97.8788	110.6195	-12.7407	56	62	125	115	0.3275	0.6684	3773.5167	7213	7212	7989	7520	110.7584	104.2707	6.4877	1276	1171	2692	2510	0.3370	0.6969	-19.2284	-0.0095	-0.0285
298	Carter, Anthony	DEN	837.6667	1647	1652	1747	1790	106.0716	108.3535	-2.2819	288	296	552	553	0.3424	0.6509	3070.3333	6056	6046	6863	6514	113.3256	107.7407	5.5850	1069	1098	2115	2102	0.3371	0.6583	-7.8669	0.0053	-0.0074
304	Howard, Juwan	POR	1603.7167	2866	2876	3085	3147	107.6413	109.4228	-1.7815	514	482	993	1044	0.3299	0.6732	2319.2833	4311	4299	4878	4528	113.1524	105.3268	7.8256	790	747	1539	1430	0.3559	0.6732	-9.6071	-0.0260	0.0000
305	McGrady, Tracy	HOU	45.7500	90	87	100	102	111.1111	117.2414	-6.1303	9	22	24	30	0.2308	0.5217	3887.2500	7621	7620	8214	8239	107.7811	108.1234	-0.3422	1388	1245	2593	2741	0.3362	0.6756	-5.7881	-0.1054	-0.1539
305	McGrady, Tracy	NYK	626.7167	1216	1210	1325	1430	108.9638	118.1818	-9.2180	182	212	402	447	0.2893	0.6547	3349.2833	6568	6599	7048	7256	107.3082	109.9561	-2.6479	997	1098	2228	2444	0.2897	0.6699	-6.5701	-0.0004	-0.0152
308	Alston, Rafer	MIA	654.7333	1231	1235	1348	1304	109.5045	105.5870	3.9174	222	214	451	444	0.3333	0.6782	3321.2667	6162	6181	6566	6423	106.5563	103.9152	2.6411	1057	1112	2267	2220	0.3226	0.6709	1.2763	0.0107	0.0073
308	Alston, Rafer	NJN	765.8000	1495	1490	1403	1579	93.8462	105.9732	-12.1270	241	277	496	571	0.2968	0.6417	3142.2000	5979	5981	6095	6647	101.9401	111.1353	-9.1951	1015	1049	1999	2232	0.3126	0.6558	-2.9319	-0.0158	-0.0141
311	Bowen, Ryan	OKC	7.9000	16	17	22	12	137.5000	70.5882	66.9118	7	4	9	3	0.7000	0.6923	3905.1000	7558	7590	8210	7905	108.6266	104.1502	4.4764	1328	1325	2719	2540	0.3433	0.6724	62.4354	0.3567	0.0199
313	Arenas, Gilbert	WAS	1168.5333	2323	2306	2435	2518	104.8214	109.1934	-4.3721	442	401	822	820	0.3502	0.6721	2797.4667	5265	5256	5457	5766	103.6467	109.7032	-6.0565	927	982	1820	1866	0.3319	0.6495	1.6844	0.0183	0.0226
315	Jeffries, Jared	HOU	303.6667	623	622	646	675	103.6918	108.5209	-4.8291	117	92	202	231	0.3362	0.6871	3629.3333	7088	7085	7668	7666	108.1828	108.2004	-0.0176	1280	1175	2415	2540	0.3351	0.6727	-4.8115	0.0011	0.0144
315	Jeffries, Jared	NYK	1461.8500	2787	2816	2993	3019	107.3915	107.2088	0.1827	458	486	969	1033	0.3072	0.6660	2514.1500	4997	4993	5380	5667	107.6646	113.4989	-5.8343	721	824	1661	1858	0.2796	0.6684	6.0170	0.0276	-0.0024
316	Jamison, Antawn	CLE	811.0500	1569	1557	1769	1616	112.7470	103.7893	8.9576	248	225	588	563	0.3058	0.7232	3144.9500	5925	5949	6604	6222	111.4599	104.5890	6.8709	1036	1002	2272	1977	0.3438	0.6940	2.0867	-0.0380	0.0292
316	Jamison, Antawn	WAS	1594.9167	3089	3066	3311	3407	107.1868	111.1220	-3.9352	547	553	1075	1099	0.3323	0.6603	2371.0833	4499	4496	4581	4877	101.8226	108.4742	-6.6516	822	830	1567	1587	0.3412	0.6537	2.7164	-0.0089	0.0066
317	Graham, Joey	DEN	750.2500	1485	1479	1560	1589	105.0505	107.4375	-2.3870	231	254	519	501	0.3156	0.6714	3157.7500	6218	6219	7050	6715	113.3805	107.9756	5.4049	1126	1140	2148	2154	0.3433	0.6533	-7.7919	-0.0277	0.0181
318	James, Mike	WAS	45.7000	88	89	86	84	97.7273	94.3820	3.3453	23	20	34	32	0.4182	0.6296	3920.3000	7500	7473	7806	8200	104.0800	109.7284	-5.6484	1346	1363	2608	2654	0.3365	0.6568	8.9937	0.0817	-0.0272
319	Bosh, Chris	TOR	2525.6333	4903	4897	5511	5505	112.4006	112.4158	-0.0152	756	840	1753	1663	0.3125	0.6761	1430.3667	2784	2774	3023	3175	108.5848	114.4557	-5.8709	463	498	926	973	0.3224	0.6503	5.8557	-0.0099	0.0258
322	Haywood, Brendan	DAL	741.0167	1412	1418	1536	1442	108.7819	101.6925	7.0893	232	256	519	495	0.3191	0.6697	3234.9833	6266	6258	6828	6699	108.9690	107.0470	1.9221	925	1071	2230	2233	0.2929	0.6756	5.1672	0.0262	-0.0059
322	Haywood, Brendan	WAS	1614.1833	3100	3086	3282	3331	105.8710	107.9391	-2.0681	578	532	1148	1086	0.3474	0.6833	2351.8167	4488	4476	4610	4953	102.7184	110.6568	-7.9385	791	851	1494	1600	0.3308	0.6371	5.8704	0.0166	0.0462
323	Thomas, Etan	OKC	306.0833	560	568	575	601	102.6786	105.8099	-3.1313	107	105	182	175	0.3794	0.6341	3606.9167	7014	7039	7657	7316	109.1674	103.9352	5.2322	1228	1224	2546	2368	0.3415	0.6753	-8.3635	0.0379	-0.0412
324	Butler, Caron	DAL	930.5000	1810	1804	1958	1894	108.1768	104.9889	3.1879	266	335	637	654	0.2891	0.6553	3045.5000	5868	5872	6406	6247	109.1684	106.3862	2.7821	891	992	2112	2074	0.3005	0.6804	0.4058	-0.0114	-0.0251
324	Butler, Caron	WAS	1853.2333	3593	3557	3784	3871	105.3159	108.8277	-3.5118	634	613	1282	1276	0.3319	0.6765	2112.7667	3995	4005	4108	4413	102.8285	110.1873	-7.3587	735	770	1360	1410	0.3427	0.6385	3.8469	-0.0108	0.0380
326	Peterson, Morris	NOH	972.5500	1908	1908	2026	2150	106.1845	112.6834	-6.4990	296	269	624	696	0.2984	0.6988	2945.4500	5665	5656	6098	6178	107.6434	109.2291	-1.5857	891	990	1941	2033	0.3047	0.6622	-4.9133	-0.0063	0.0366
327	Villanueva, Charlie	DET	1847.4500	3450	3429	3644	3930	105.6232	114.6107	-8.9875	701	611	1091	1227	0.3636	0.6410	2108.5500	3849	3872	4065	4198	105.6118	108.4194	-2.8076	842	607	1325	1355	0.3832	0.6858	-6.1799	-0.0196	-0.0448
328	Hayes, Jarvis	NJN	999.4167	1917	1910	1985	2142	103.5472	112.1466	-8.5994	296	350	648	735	0.2871	0.6493	2908.5833	5557	5561	5513	6084	99.2082	109.4048	-10.1966	960	976	1847	2068	0.3170	0.6543	1.5972	-0.0299	-0.0050
330	Bonner, Matt	SAS	1160.8000	2233	2206	2543	2334	113.8827	105.8024	8.0803	395	363	821	767	0.3399	0.6934	2795.2000	5310	5345	5769	5561	108.6441	104.0412	4.6029	937	870	1996	1858	0.3352	0.6964	3.4774	0.0047	-0.0030
331	Calderon, Jose	TOR	1817.2667	3535	3491	3978	4004	112.5318	114.6949	-2.1631	575	608	1231	1232	0.3182	0.6694	2138.7333	4152	4180	4556	4676	109.7303	111.8660	-2.1358	644	730	1448	1404	0.3145	0.6648	-0.0273	0.0037	0.0046
332	Atkins, Chucky	DET	643.7500	1199	1193	1257	1313	104.8374	110.0587	-5.2213	263	165	371	409	0.3914	0.6922	3312.2500	6100	6108	6452	6815	105.7705	111.5750	-5.8045	1280	1053	2045	2173	0.3707	0.6601	0.5832	0.0207	0.0321
337	Johnson, Anthony	ORL	406.0333	776	785	866	835	111.5979	106.3694	5.2285	135	112	313	262	0.3401	0.7365	3539.9667	6764	6752	7560	6977	111.7682	103.3323	8.4358	1117	1140	2605	2411	0.3166	0.6956	-3.2073	0.0235	0.0409
344	Udrih, Beno	SAC	2438.8833	4798	4746	5064	5245	105.5440	110.5141	-4.9701	872	786	1644	1670	0.3430	0.6765	1489.1167	2899	2953	3052	3232	105.2777	109.4480	-4.1703	539	521	1032	1057	0.3377	0.6645	-0.7998	0.0053	0.0120
354	Outlaw, Travis	LAC	498.6500	957	952	966	1048	100.9404	110.0840	-9.1436	176	151	350	351	0.3340	0.6986	3442.3500	6647	6646	6883	7322	103.5505	110.1715	-6.6211	1169	1162	2324	2329	0.3342	0.6667	-2.5225	-0.0002	0.0319
354	Outlaw, Travis	POR	231.3333	455	445	481	442	105.7143	99.3258	6.3884	88	82	171	152	0.3667	0.6759	3691.6667	6722	6730	7482	7233	111.3062	107.4740	3.8322	1216	1147	2361	2322	0.3437	0.6730	2.5562	0.0230	0.0029
355	Blake, Steve	LAC	762.2167	1467	1474	1492	1708	101.7042	115.8752	-14.1710	260	226	505	537	0.3262	0.6908	3178.7833	6137	6124	6357	6662	103.5848	108.7851	-5.2003	1085	1087	2169	2143	0.3361	0.6662	-8.9707	-0.0099	0.0246
355	Blake, Steve	POR	1378.0667	2530	2531	2775	2690	109.6838	106.2821	3.4017	421	450	917	870	0.3261	0.6708	2544.9333	4647	4644	5188	4985	111.6419	107.3428	4.2991	883	779	1615	1604	0.3550	0.6746	-0.8974	-0.0289	-0.0038
356	Webster, Martell	POR	1976.7333	3632	3624	3981	3859	109.6090	106.4845	3.1245	663	570	1279	1303	0.3372	0.6917	1946.2667	3545	3551	3982	3816	112.3272	107.4627	4.8645	641	659	1253	1171	0.3538	0.6553	-1.7400	-0.0166	0.0364
357	Watson, Earl	IND	2322.0667	4668	4667	4905	5017	105.0771	107.4995	-2.4223	697	887	1653	1753	0.2845	0.6508	1618.9333	3287	3295	3358	3493	102.1600	106.0091	-3.8491	483	579	1148	1255	0.2779	0.6647	1.4268	0.0066	-0.0139
362	Frye, Channing	PHX	2190.1667	4338	4328	5138	4777	118.4417	110.3743	8.0674	655	873	1528	1449	0.3113	0.6364	1755.8333	3494	3524	3901	3860	111.6485	109.5346	2.1139	676	698	1275	1102	0.3802	0.6462	5.9535	-0.0689	-0.0098
366	Bogans, Keith	SAS	1559.1167	2970	3011	3204	3173	107.8788	105.3803	2.4985	507	511	1093	1035	0.3288	0.6814	2396.8833	4573	4540	5108	4722	111.6991	104.0088	7.6903	825	722	1724	1590	0.3416	0.7048	-5.1918	-0.0128	-0.0234
372	Head, Luther	IND	813.0833	1653	1654	1753	1742	106.0496	105.3204	0.7292	232	326	590	608	0.2762	0.6441	3127.9167	6302	6308	6510	6768	103.3005	107.2923	-3.9918	948	1140	2211	2400	0.2832	0.6598	4.7210	-0.0070	-0.0157
377	Lee, David	NYK	3019.0333	5921	5939	6392	6651	107.9547	111.9886	-4.0338	859	980	2014	2196	0.2812	0.6727	956.9667	1863	1870	1981	2035	106.3339	108.8235	-2.4897	320	330	616	695	0.3153	0.6512	-1.5441	-0.0341	0.0215
383	Smith, Joe	ATL	590.2167	1101	1107	1227	1230	111.4441	111.1111	0.3330	243	211	361	354	0.4070	0.6311	3380.7833	6352	6325	7111	6726	111.9490	106.3399	5.6091	1123	1163	2259	2263	0.3317	0.6601	-5.2761	0.0753	-0.0290
389	Pargo, Jannero	CHI	828.3500	1610	1599	1646	1708	102.2360	106.8168	-4.5807	259	269	578	610	0.2980	0.6824	3152.6500	6107	6124	6347	6419	103.9299	104.8171	-0.8872	1133	1087	2325	2175	0.3425	0.6814	-3.6935	-0.0445	0.0010
390	Maggette, Corey	GSW	2081.3000	4384	4401	4719	5007	107.6414	113.7696	-6.1282	608	815	1326	1530	0.2844	0.6193	1864.7000	3890	3875	4203	4210	108.0463	108.6452	-0.5989	540	716	1245	1464	0.2695	0.6349	-5.5293	0.0149	-0.0156
401	Posey, James	NOH	1705.2167	3239	3240	3502	3573	108.1198	110.2778	-2.1580	510	560	1092	1139	0.3093	0.6610	2212.7833	4334	4324	4622	4755	106.6451	109.9676	-3.3225	677	699	1473	1590	0.2986	0.6782	1.1645	0.0107	-0.0172
410	Marks, Sean	NOH	72.4167	148	150	147	153	99.3243	102.0000	-2.6757	27	22	58	63	0.3000	0.7250	3845.5833	7425	7414	7977	8175	107.4343	110.2644	-2.8300	1160	1237	2507	2666	0.3032	0.6696	0.1543	-0.0032	0.0554
411	Moore, Mikki	GSW	405.7500	848	859	818	947	96.4623	110.2445	-13.7822	112	145	266	327	0.2551	0.6472	3540.2500	7426	7417	8104	8270	109.1301	111.5006	-2.3705	1036	1386	2305	2667	0.2798	0.6245	-11.4117	-0.0247	0.0227
413	Blatche, Andray	WAS	2255.8833	4321	4302	4437	4715	102.6846	109.6002	-6.9156	761	752	1468	1526	0.3328	0.6613	1710.1167	3267	3260	3455	3569	105.7545	109.4785	-3.7240	608	631	1174	1160	0.3439	0.6504	-3.1916	-0.0111	0.0109
417	Ellis, Monta	GSW	2646.7000	5568	5560	5868	6266	105.3879	112.6978	-7.3099	778	997	1688	1990	0.2811	0.6287	1299.3000	2706	2716	3054	2951	112.8603	108.6524	4.2079	370	534	883	1004	0.2693	0.6231	-11.5178	0.0118	0.0056
419	Dooling, Keyon	NJN	964.6333	1787	1799	1823	1894	102.0145	105.2807	-3.2662	281	349	635	669	0.2958	0.6453	2943.3667	5687	5672	5675	6332	99.7890	111.6361	-11.8471	975	977	1860	2134	0.3136	0.6556	8.5809	-0.0178	-0.0103
426	Miles, C.J.	UTA	1466.2667	2891	2882	3238	3074	112.0028	106.6620	5.3407	528	467	1017	949	0.3575	0.6853	2436.7333	4742	4734	5222	4940	110.1223	104.3515	5.7708	807	812	1696	1526	0.3459	0.6762	-0.4301	0.0116	0.0091
430	Powell, Josh	LAL	554.4667	1059	1077	1087	1167	102.6440	108.3565	-5.7125	211	207	363	414	0.3376	0.6368	3315.5333	6437	6408	7070	6605	109.8338	103.0743	6.7595	1141	1089	2421	2247	0.3368	0.6897	-12.4720	0.0008	-0.0529
433	Randolph, Shavlik	MIA	46.7833	84	82	86	77	102.3810	93.9024	8.4785	19	15	32	31	0.3800	0.6809	3929.2167	7309	7334	7828	7650	107.1008	104.3087	2.7921	1260	1311	2686	2633	0.3237	0.6720	5.6864	0.0563	0.0089
433	Randolph, Shavlik	POR	6.1833	12	13	11	10	91.6667	76.9231	14.7436	3	1	8	5	0.3750	0.8889	3916.8167	7165	7162	7952	7665	110.9839	107.0232	3.9608	1301	1228	2524	2469	0.3451	0.6727	10.7828	0.0299	0.2162
439	Mbenga, DJ	LAL	352.8833	657	666	660	695	100.4566	104.3544	-3.8977	124	140	242	265	0.3188	0.6335	3517.1167	6839	6819	7497	7077	109.6213	103.7835	5.8377	1228	1156	2542	2396	0.3389	0.6874	-9.7354	-0.0201	-0.0539
444	Wright, Antoine	TOR	1392.0333	2702	2725	3012	3012	111.4730	110.5321	0.9409	448	453	944	901	0.3321	0.6757	2563.9667	4985	4946	5522	5668	110.7723	114.5977	-3.8253	771	885	1735	1735	0.3077	0.6622	4.7662	0.0244	0.0135
458	Dalembert, Samuel	PHI	2104.0833	3976	3993	4144	4346	104.2254	108.8405	-4.6151	718	634	1420	1350	0.3472	0.6913	1808.9167	3527	3482	3772	3891	106.9464	111.7461	-4.7997	584	659	1121	1256	0.3174	0.6298	0.1846	0.0298	0.0615
459	Walton, Luke	LAL	265.0500	496	496	519	562	104.6371	113.3065	-8.6694	109	103	170	186	0.3695	0.6227	3604.9500	7000	6989	7638	7210	109.1143	103.1621	5.9522	1243	1193	2614	2475	0.3343	0.6866	-14.6216	0.0352	-0.0639
468	Foster, Jeff	IND	254.8333	512	516	554	563	108.2031	109.1085	-0.9054	94	74	189	176	0.3481	0.7186	3686.1667	7443	7446	7709	7947	103.5738	106.7284	-3.1546	1086	1392	2612	2832	0.2772	0.6523	2.2492	0.0709	0.0663
470	Diener, Travis	IND	25.1333	54	56	53	66	98.1481	117.8571	-19.7090	7	8	17	23	0.2333	0.6800	3915.8667	7901	7906	8210	8444	103.9109	106.8050	-2.8941	1173	1458	2784	2985	0.2821	0.6563	-16.8149	-0.0488	0.0237
470	Diener, Travis	POR	26.0667	53	53	46	67	86.7925	126.4151	-39.6226	4	10	21	25	0.1379	0.6774	3896.9333	7124	7122	7917	7608	111.1314	106.8239	4.3075	1300	1219	2511	2449	0.3468	0.6732	-43.9301	-0.2089	0.0042
477	Graham, Stephen	CHA	803.4000	1500	1532	1494	1506	99.6000	98.3029	1.2971	310	245	562	499	0.3832	0.6964	3124.6000	5858	5833	6221	6104	106.1967	104.6460	1.5507	1056	1015	2082	2016	0.3438	0.6723	-0.2536	0.0395	0.0241
483	Livingston, Shaun	OKC	129.6333	243	243	252	235	103.7037	96.7078	6.9959	46	40	93	78	0.3710	0.6992	3783.3667	7331	7364	7980	7682	108.8528	104.3183	4.5345	1289	1289	2635	2465	0.3434	0.6715	2.4614	0.0276	0.0277
483	Livingston, Shaun	WAS	665.8000	1259	1243	1377	1368	109.3725	110.0563	-0.6838	207	216	429	429	0.3255	0.6651	3300.2000	6329	6319	6515	6916	102.9389	109.4477	-6.5088	1162	1167	2213	2257	0.3399	0.6547	5.8250	-0.0144	0.0104
484	Cardinal, Brian	MIN	254.9667	514	520	512	573	99.6109	110.1923	-10.5814	92	84	171	179	0.3395	0.6706	3653.0333	7330	7317	7445	8169	101.5689	111.6441	-10.0752	1308	1178	2505	2613	0.3336	0.6802	-0.5062	0.0059	-0.0096
486	Hill, Grant	PHX	2430.3333	4856	4860	5528	5358	113.8386	110.2469	3.5916	775	942	1782	1593	0.3273	0.6542	1515.6667	2976	2992	3511	3279	117.9772	109.5922	8.3849	556	629	1021	958	0.3672	0.6188	-4.7933	-0.0399	0.0354
488	Banks, Marcus	TOR	243.7667	448	453	446	467	99.5536	103.0905	-3.5369	83	97	159	150	0.3562	0.6211	3712.2333	7239	7218	8088	8213	111.7281	113.7850	-2.0568	1136	1241	2520	2486	0.3136	0.6700	-1.4801	0.0426	-0.0489
492	Stackhouse, Jerry	MIL	810.1333	1534	1532	1643	1611	107.1056	105.1567	1.9489	283	270	561	537	0.3451	0.6751	3089.8667	5926	5934	6174	6095	104.1849	102.7132	1.4718	1068	883	2087	2316	0.3156	0.7027	0.4771	0.0295	-0.0276
501	Allen, Tony	BOS	868.4833	1651	1692	1727	1752	104.6033	103.5461	1.0572	292	305	587	570	0.3387	0.6581	3039.5167	5787	5751	6312	5986	109.0721	104.0862	4.9858	846	1003	2027	1969	0.3005	0.6690	-3.9286	0.0382	-0.0109
505	Varejao, Anderson	CLE	2165.8000	4033	4052	4636	4123	114.9516	101.7522	13.1994	742	661	1555	1329	0.3583	0.7017	1790.2000	3461	3454	3737	3715	107.9746	107.5565	0.4181	542	566	1305	1211	0.3092	0.6975	12.7813	0.0491	0.0042
508	Hayes, Chuck	HOU	1756.2167	3373	3408	3641	3630	107.9454	106.5141	1.4314	522	537	1164	1253	0.2941	0.6843	2176.7833	4338	4299	4673	4711	107.7225	109.5836	-1.8612	875	730	1453	1518	0.3656	0.6656	3.2926	-0.0715	0.0187
510	Johnson, Amir	TOR	1452.6167	2794	2803	3076	3025	110.0931	107.9201	2.1730	496	526	1026	948	0.3435	0.6611	2503.3833	4893	4868	5458	5655	111.5471	116.1668	-4.6197	723	812	1653	1688	0.2999	0.6706	6.7927	0.0436	-0.0095
515	Hunter, Lindsey	CHI	121.8000	221	224	238	252	107.6923	112.5000	-4.8077	41	53	77	87	0.3203	0.5923	3859.2000	7496	7499	7755	7875	103.4552	105.0140	-1.5588	1351	1303	2826	2698	0.3337	0.6844	-3.2489	-0.0134	-0.0921
516	Turiaf, Ronny	GSW	871.9167	1820	1814	1951	1962	107.1978	108.1588	-0.9610	249	343	600	661	0.2736	0.6363	3074.0833	6454	6462	6971	7255	108.0105	112.2717	-4.2612	899	1188	1971	2333	0.2782	0.6239	3.3002	-0.0046	0.0124
517	Jones, Dwayne	PHX	6.9333	15	16	21	24	140.0000	150.0000	-10.0000	4	4	3	3	0.5714	0.4286	3939.0667	7817	7836	9018	8613	115.3640	109.9158	5.4482	1327	1567	2800	2548	0.3425	0.6412	-15.4482	0.2289	-0.2126
518	Boozer, Carlos	UTA	2637.7667	5181	5169	5803	5532	112.0054	107.0226	4.9828	868	861	1820	1691	0.3392	0.6789	1265.2333	2452	2447	2657	2482	108.3605	101.4303	6.9302	467	418	893	784	0.3733	0.6812	-1.9474	-0.0341	-0.0023
532	Bynum, Will	DET	1666.4500	3085	3091	3262	3559	105.7374	115.1407	-9.4033	629	535	996	1068	0.3707	0.6506	2289.5500	4214	4210	4447	4569	105.5292	108.5273	-2.9981	914	683	1420	1514	0.3764	0.6752	-6.4052	-0.0057	-0.0246
537	Stoudemire, Amare	PHX	2837.9667	5656	5625	6568	6248	116.1245	111.0756	5.0489	923	1127	2048	1830	0.3353	0.6450	1108.0333	2176	2227	2471	2389	113.5570	107.2744	6.2826	408	444	755	721	0.3614	0.6297	-1.2337	-0.0261	0.0153
541	Green, Willie	PHI	1508.0167	2859	2868	3008	3159	105.2116	110.1464	-4.9348	530	533	945	1012	0.3437	0.6394	2404.9833	4644	4607	4908	5078	105.6848	110.2236	-4.5388	772	760	1596	1594	0.3263	0.6774	-0.3960	0.0174	-0.0380
544	Udoka, Ime	SAC	922.1000	1786	1839	1902	1973	106.4950	107.2866	-0.7916	366	304	652	597	0.3801	0.6820	3005.9000	5911	5860	6214	6504	105.1260	110.9898	-5.8637	1045	1003	2024	2130	0.3291	0.6686	5.0721	0.0510	0.0134
550	Jones, Solomon	IND	675.0000	1388	1376	1344	1480	96.8300	107.5581	-10.7282	215	255	478	535	0.2867	0.6521	3266.0000	6567	6586	6919	7030	105.3601	106.7416	-1.3814	965	1211	2323	2473	0.2807	0.6573	-9.3468	0.0060	-0.0052
551	Williams, Shelden	BOS	585.1167	1087	1107	1163	1130	106.9917	102.0777	4.9140	197	224	386	394	0.3333	0.6328	3322.8833	6351	6336	6876	6608	108.2664	104.2929	3.9735	941	1084	2228	2145	0.3049	0.6727	0.9405	0.0284	-0.0399
552	Powe, Leon	CLE	235.7000	440	447	453	468	102.9545	104.6980	-1.7434	102	73	178	148	0.4080	0.7092	3720.3000	7054	7059	7920	7370	112.2767	104.4057	7.8710	1182	1154	2682	2392	0.3307	0.6992	-9.6144	0.0773	0.0100
553	Rondo, Rajon	BOS	2924.6667	5634	5601	6115	5808	108.5375	103.6958	4.8417	850	981	1985	1899	0.3092	0.6693	983.3333	1804	1842	1924	1930	106.6519	104.7774	1.8745	288	327	629	640	0.3103	0.6579	2.9672	-0.0011	0.0114
555	Morrison, Adam	LAL	237.3833	458	459	464	506	101.3100	110.2397	-8.9296	90	76	163	176	0.3383	0.6820	3632.6167	7038	7026	7693	7266	109.3066	103.4159	5.8907	1262	1220	2621	2485	0.3368	0.6824	-14.8203	0.0015	-0.0004
557	Hollins, Ryan	MIN	1208.3333	2421	2439	2363	2778	97.6043	113.8991	-16.2948	430	418	832	831	0.3410	0.6656	2699.6667	5423	5398	5594	5964	103.1532	110.4854	-7.3321	970	844	1844	1961	0.3309	0.6860	-8.9627	0.0101	-0.0204
558	Sefolosha, Thabo	OKC	2324.5167	4533	4557	4893	4794	107.9418	105.2008	2.7410	750	750	1633	1575	0.3226	0.6853	1588.4833	3041	3050	3339	3123	109.7994	102.3934	7.4060	585	579	1095	968	0.3767	0.6541	-4.6650	-0.0541	0.0312
559	Thomas, Tyrus	CHA	510.9000	960	954	949	990	98.8542	103.7736	-4.9194	206	170	351	346	0.3732	0.6737	3417.1000	6398	6411	6766	6620	105.7518	103.2600	2.4918	1160	1090	2293	2169	0.3485	0.6778	-7.4112	0.0247	-0.0041
559	Thomas, Tyrus	CHI	678.0500	1353	1360	1372	1362	101.4043	100.1471	1.2572	218	233	529	488	0.3088	0.6942	3302.9500	6364	6363	6621	6765	104.0383	106.3178	-2.2794	1174	1123	2374	2297	0.3382	0.6789	3.5366	-0.0294	0.0153
